agent_id,total_calls,completed,avg_duration,median_duration,short_18s,long_5m,completion_rate_%,short_18s_%,long_5m_%
67229ee85d8c4df9caf94ea8,7,7,0.8629,0.58,0.0,0.0,100.0,0.0,0.0
6722b1a0d8eb936ce187766d,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
6722b3255d8c4d7faef94eed,16,16,2.0525,2.265,0.1875,0.0,100.0,18.75,0.0
6722b894a3329e9324a58c61,2,2,0.95,0.95,0.0,0.0,100.0,0.0,0.0
6722cb06d8eb931a0d8776da,1,1,1.87,1.87,0.0,0.0,100.0,0.0,0.0
6722cb91d8eb93ef938776db,2,2,,,0.0,0.0,100.0,0.0,0.0
6722d52c5d8c4d47c0f94f25,3,3,1.59,1.59,0.0,0.0,100.0,0.0,0.0
6722dccc5d8c4da94af94f3d,10,10,0.194,0.125,0.8,0.0,100.0,80.0,0.0
6722dd0b218b370a2c186203,6,6,0.65,0.7,0.0,0.0,100.0,0.0,0.0
6722f811d8eb9337878777ab,1,1,1.97,1.97,0.0,0.0,100.0,0.0,0.0
672354f3218b37187c186269,2,2,0.035,0.035,1.0,0.0,100.0,100.0,0.0
67235e14d8eb935b67877839,2,2,2.495,2.495,0.0,0.0,100.0,0.0,0.0
67237e24c06f584aeae992c5,9,9,2.36,2.6,0.0,0.0,100.0,0.0,0.0
672388b2b61ea77fcf4264a1,18,16,0.3038,0.265,0.3333333333333333,0.0,88.89,33.33,0.0
67239ea1ee5b1fb1ef25b650,1,1,1.55,1.55,0.0,0.0,100.0,0.0,0.0
6723a04bbbb152666b3b3123,6,6,0.61,0.105,0.6666666666666666,0.0,100.0,66.67,0.0
6723a7f9ee5b1f940e25b66b,2,2,0.5,0.5,0.5,0.0,100.0,50.0,0.0
6723b214b12e7bfa24f59a0e,10,9,0.4433,0.22,0.2,0.0,90.0,20.0,0.0
6723bc87ce9fdd6eb2f1edfa,1,1,,,0.0,0.0,100.0,0.0,0.0
6723c2c198afde5ffa5ea713,6,1,,,0.0,0.0,16.67,0.0,0.0
6723dc45ce9fdd5d30f1ee67,2,0,,,0.0,0.0,0.0,0.0,0.0
6723dfa1b12e7b1a8bf59aac,3,3,1.0733,0.8,0.0,0.0,100.0,0.0,0.0
6723e224ee5b1f2bde25b752,1,1,,,0.0,0.0,100.0,0.0,0.0
6723e360b12e7b71b5f59abb,1,1,1.85,1.85,0.0,0.0,100.0,0.0,0.0
6723e36dbbb1523b513b3300,1,1,,,0.0,0.0,100.0,0.0,0.0
6723e4dfb12e7b5896f59abd,17,7,0.656,0.2,0.17647058823529413,0.0,41.18,17.65,0.0
6723e648bbb152d9ae3b3312,5,5,0.3433,0.25,0.4,0.0,100.0,40.0,0.0
6723e6d1ce9fdd74f6f1ee86,24,18,0.965,0.965,0.0,0.0,75.0,0.0,0.0
6723ea4cce9fdd2881f1ee92,1,1,5.0,5.0,0.0,0.0,100.0,0.0,0.0
6723eb47ce9fdd1c60f1ee9c,2,1,0.12,0.12,0.5,0.0,50.0,50.0,0.0
6723ed50ce9fdd23bbf1eea7,1,1,4.93,4.93,0.0,0.0,100.0,0.0,0.0
6723ed55bbb1521f713b334e,1,1,,,0.0,0.0,100.0,0.0,0.0
6723f136bbb1520fcd3b337c,9,9,0.5722,0.52,0.4444444444444444,0.0,100.0,44.44,0.0
6723f60384730d30751ffa03,4,4,0.3,0.32,0.25,0.0,100.0,25.0,0.0
6724019cadf783fa941e1ad3,1,1,0.27,0.27,1.0,0.0,100.0,100.0,0.0
672410abb12e7b938af59b36,3,3,0.97,1.13,0.3333333333333333,0.0,100.0,33.33,0.0
67241d5cadf7831d821e1b42,4,4,1.6,1.45,0.0,0.0,100.0,0.0,0.0
67243153ce55d0a55e2a339a,1,1,,,0.0,0.0,100.0,0.0,0.0
672435e7ce55d038de2a33a3,3,3,0.55,0.55,0.0,0.0,100.0,0.0,0.0
6724426dc7e8adb8c0e3aa80,8,8,0.2783,0.19,0.5,0.0,100.0,50.0,0.0
6724579d5e23aaba04a9308a,5,4,0.19,0.19,0.2,0.0,80.0,20.0,0.0
6724b3ccbf68009dbec615ec,2,1,0.9,0.9,0.0,0.0,50.0,0.0,0.0
6724c069c19133a8f7bbad2f,63,61,1.2029,0.8,0.12698412698412698,0.0,96.83,12.7,0.0
6724db02c7e8adb076e3aadb,1,1,0.57,0.57,0.0,0.0,100.0,0.0,0.0
6724e85fc7e8ad5bd5e3aaf6,4,3,0.39,0.2,0.5,0.0,75.0,50.0,0.0
6724e878c191333d75bbad76,2,1,2.2,2.2,0.0,0.0,50.0,0.0,0.0
672507395e23aa482ba9326a,3,1,0.53,0.53,0.0,0.0,33.33,0.0,0.0
67250c77bf68005b30c616cd,5,3,,,0.0,0.0,60.0,0.0,0.0
67254152c19133d444bbae9c,1,1,0.45,0.45,0.0,0.0,100.0,0.0,0.0
67254f34c7e8ade02ee3ac4a,1,1,,,0.0,0.0,100.0,0.0,0.0
6725504a5e23aa5015a9345c,3,1,,,0.0,0.0,33.33,0.0,0.0
67255231c7e8adbc3fe3ac55,1,0,,,0.0,0.0,0.0,0.0,0.0
672555be5e23aa92a7a9346d,1,1,,,0.0,0.0,100.0,0.0,0.0
6725728cc19133e466bbaf12,1,1,,,0.0,0.0,100.0,0.0,0.0
672591225488688f623bcaca,1,1,1.83,1.83,0.0,0.0,100.0,0.0,0.0
67259432bf6800d728c6180e,3,0,,,0.0,0.0,0.0,0.0,0.0
6726372dbf68000447c61876,1,1,,,0.0,0.0,100.0,0.0,0.0
67264a9d5e23aa3e4ca93662,1,1,1.35,1.35,0.0,0.0,100.0,0.0,0.0
67264faaa6240f10ffb51def,10,10,0.93,0.865,0.1,0.0,100.0,10.0,0.0
67265edbc7e8ad04a3e3ad70,14,14,0.7557,0.795,0.0,0.0,100.0,0.0,0.0
67267b2c5e23aa01a4a93731,5,5,0.382,0.38,0.2,0.0,100.0,20.0,0.0
67267d7ac7e8ad32bae3adb2,1,1,,,0.0,0.0,100.0,0.0,0.0
67267f06548868b4f13bcbb3,6,6,0.8317,0.45,0.16666666666666666,0.0,100.0,16.67,0.0
672685fa5e23aaba8fa93769,11,9,0.3088,0.305,0.36363636363636365,0.0,81.82,36.36,0.0
672686ad5e23aa3d26a9376c,3,3,0.96,0.85,0.3333333333333333,0.0,100.0,33.33,0.0
67269e4ba6240f717eb51e9d,2,2,0.675,0.675,0.0,0.0,100.0,0.0,0.0
67269ff5c7e8ad1090e3ae0a,1,1,,,0.0,0.0,100.0,0.0,0.0
6726a41b54886805703bcc05,3,3,1.28,0.75,0.0,0.0,100.0,0.0,0.0
6726aff25488682acb3bcc1f,1,1,1.3,1.3,0.0,0.0,100.0,0.0,0.0
6726b431bf68002631c619ad,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
6726c5a6bf68005682c619d0,5,1,,,0.0,0.0,20.0,0.0,0.0
6726d3d0bf6800e616c619de,1,1,,,0.0,0.0,100.0,0.0,0.0
6726dbdb5e23aa4f9fa9387d,13,13,0.7845,0.5,0.38461538461538464,0.0,100.0,38.46,0.0
6726f5025e23aa6123a938a0,2,2,0.275,0.275,0.5,0.0,100.0,50.0,0.0
67271ddec7e8ad228de3aea5,47,43,0.715,0.36,0.0851063829787234,0.0,91.49,8.51,0.0
67279e95a6240f91d6b51fe8,3,3,0.925,0.925,0.0,0.0,100.0,0.0,0.0
6727b4b65e23aad72ba93947,1,1,3.45,3.45,0.0,0.0,100.0,0.0,0.0
67280783a6240f1a54b520a7,18,18,0.32,0.18,0.6666666666666666,0.0,100.0,66.67,0.0
672808bf5e23aad37ba939ec,2,1,0.12,0.12,0.5,0.0,50.0,50.0,0.0
672810e554886801653bcd54,10,9,0.3522,0.2,0.6,0.0,90.0,60.0,0.0
6728115c5e23aa5043a939fc,2,2,1.05,1.05,0.0,0.0,100.0,0.0,0.0
67283335bf6800aeddc61b77,1,1,1.08,1.08,0.0,0.0,100.0,0.0,0.0
67284929bf680023b1c61b9f,3,3,,,0.0,0.0,100.0,0.0,0.0
6728634ba6240f2372b5211c,1,1,3.0,3.0,0.0,0.0,100.0,0.0,0.0
672875035e23aa45e7a93aae,6,6,2.586,2.4,0.0,0.0,100.0,0.0,0.0
6728c56ba6240f4724b52184,1,1,,,0.0,0.0,100.0,0.0,0.0
6728eb09a6240f36c8b5220f,2,2,2.715,2.715,0.0,0.0,100.0,0.0,0.0
672917dca6240f7093b52272,3,2,0.975,0.975,0.0,0.0,66.67,0.0,0.0
67291ba0c7e8ad27eae3b174,4,4,,,0.0,0.0,100.0,0.0,0.0
67291c91a6240f4e5eb5227b,1,1,0.52,0.52,0.0,0.0,100.0,0.0,0.0
67291f595e23aada37a93c71,1,1,3.12,3.12,0.0,0.0,100.0,0.0,0.0
67292ca35599a608d47cb229,4,2,0.635,0.635,0.25,0.0,50.0,25.0,0.0
67292d005e23aaed46a93cb9,6,5,1.13,1.13,0.0,0.0,83.33,0.0,0.0
672937cfbf6800a088c61d81,1,1,1.77,1.77,0.0,0.0,100.0,0.0,0.0
67294352bf680087d4c61db5,1,1,0.67,0.67,0.0,0.0,100.0,0.0,0.0
67294703bf68003f96c61dc9,2,2,0.395,0.395,0.5,0.0,100.0,50.0,0.0
67294a945599a6d6247cb290,5,5,1.146,1.28,0.0,0.0,100.0,0.0,0.0
67294f9e5e23aa8383a93d71,8,8,1.48,1.68,0.0,0.0,100.0,0.0,0.0
67295f67353a738c798dd607,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
672968db353a735f3a8dd623,13,11,,,0.0,0.0,84.62,0.0,0.0
6729831b9cbfb0582b9bef65,3,3,1.16,1.18,0.0,0.0,100.0,0.0,0.0
672986944d94ac3cbac3a3dc,1,0,,,0.0,0.0,0.0,0.0,0.0
6729a3f49cbfb032f49bef86,3,1,1.42,1.42,0.0,0.0,33.33,0.0,0.0
6729af0c9cbfb0bf4b9bef91,4,4,1.89,1.365,0.0,0.0,100.0,0.0,0.0
6729b2495e23aa6c07a93e6a,9,8,0.6675,0.555,0.3333333333333333,0.0,88.89,33.33,0.0
6729bc3abf68001528c61eda,1,0,,,0.0,0.0,0.0,0.0,0.0
672a23b0afc62a995636b62e,22,21,1.1578,1.225,0.18181818181818182,0.0,95.45,18.18,0.0
672a3a83afc62affe836b6b3,7,5,0.4733,0.42,0.14285714285714285,0.0,71.43,14.29,0.0
672a3da8fa1031310333b37a,2,2,0.19,0.19,0.5,0.0,100.0,50.0,0.0
672a4d99d5c10a9c126edd18,3,3,1.1,1.12,0.0,0.0,100.0,0.0,0.0
672a615dd5c10a09796edd4e,2,2,0.65,0.65,0.5,0.0,100.0,50.0,0.0
672a67917b5d018232f21339,6,5,,,0.0,0.0,83.33,0.0,0.0
672a6e08d5c10abe436edd7f,12,11,0.9164,0.15,0.5,0.0,91.67,50.0,0.0
672a70b3afc62a02ba36b7fd,29,18,0.565,0.565,0.034482758620689655,0.0,62.07,3.45,0.0
672a84047b5d011e0df213b1,7,4,0.97,0.97,0.0,0.0,57.14,0.0,0.0
672a8526afc62a2c4936b895,1,1,0.15,0.15,1.0,0.0,100.0,100.0,0.0
672aab11afc62ae1b336b9ce,6,3,0.1,0.1,0.16666666666666666,0.0,50.0,16.67,0.0
672aae16afc62a8d1b36b9e1,3,2,0.425,0.425,0.0,0.0,66.67,0.0,0.0
672ac09ffa1031fb2f33b59e,1,1,0.23,0.23,1.0,0.0,100.0,100.0,0.0
672acf467b5d01ef44f2147e,8,8,3.2467,3.12,0.0,0.0,100.0,0.0,0.0
672adc0cd5c10a26306edea5,4,4,0.45,0.45,0.0,0.0,100.0,0.0,0.0
672adeb258774f01d584045b,3,3,1.11,1.43,0.0,0.0,100.0,0.0,0.0
672ae185fa1031635e33b5c9,2,1,,,0.0,0.0,50.0,0.0,0.0
672aedfdfa1031497e33b5db,1,1,1.63,1.63,0.0,0.0,100.0,0.0,0.0
672af675cd6389c644539025,2,2,1.285,1.285,0.0,0.0,100.0,0.0,0.0
672afe11afc62ad89836ba7e,2,2,,,0.0,0.0,100.0,0.0,0.0
672b499d21f43ca7ccbd9a4c,16,5,0.7233,0.72,0.0,0.0,31.25,0.0,0.0
672b66f5b909c6736493f63e,13,3,1.835,1.835,0.0,0.0,23.08,0.0,0.0
672b8d3021f43c1644bd9ab2,2,0,,,0.0,0.0,0.0,0.0,0.0
672b8fa416a4ed04ee6db1ea,3,3,1.77,1.77,0.0,0.0,100.0,0.0,0.0
672b96c8294f3664904e0e07,1,1,0.22,0.22,1.0,0.0,100.0,100.0,0.0
672b9b20aa2fc1748fb61cfb,1,1,,,0.0,0.0,100.0,0.0,0.0
672ba65821f43c474bbd9b0f,2,2,1.48,1.48,0.0,0.0,100.0,0.0,0.0
672bbb9a21f43c0f07bd9b72,2,1,,,0.0,0.0,50.0,0.0,0.0
672bc09d16a4ed1b3b6db2c5,1,1,1.27,1.27,0.0,0.0,100.0,0.0,0.0
672bc28d16a4ed123e6db2cb,5,5,1.25,1.45,0.0,0.0,100.0,0.0,0.0
672bdad4aa2fc17793b61e07,1,0,,,0.0,0.0,0.0,0.0,0.0
672bdaf3b909c67f4c93f85c,5,0,,,0.0,0.0,0.0,0.0,0.0
672bdf97294f3657dc4e0faf,1,1,2.88,2.88,0.0,0.0,100.0,0.0,0.0
672bfb99294f36c0504e1088,4,4,0.085,0.085,0.5,0.0,100.0,50.0,0.0
672c01be16a4edb7c96db3e1,10,8,0.38,0.2,0.3,0.0,80.0,30.0,0.0
672c02f4aa2fc116cab61ee3,1,1,,,0.0,0.0,100.0,0.0,0.0
672c27aaaa2fc13d1eb61f25,19,17,0.7647,0.57,0.3684210526315789,0.0,89.47,36.84,0.0
672c28a67d266c2287d281a1,1,1,0.25,0.25,1.0,0.0,100.0,100.0,0.0
672c2af5b909c6019493f997,1,0,,,0.0,0.0,0.0,0.0,0.0
672c41d2b909c6584293f9c9,3,3,0.31,0.13,0.6666666666666666,0.0,100.0,66.67,0.0
672c69b0106bf1f05d9f7ea7,1,1,0.67,0.67,0.0,0.0,100.0,0.0,0.0
672c778136d8d0708b4334f3,1,1,0.85,0.85,0.0,0.0,100.0,0.0,0.0
672c8cf1c5f6eaaa23904dd1,1,1,0.13,0.13,1.0,0.0,100.0,100.0,0.0
672c9b95d51e61e015c88b81,6,6,2.4317,2.355,0.0,0.0,100.0,0.0,0.0
672cd53d351e5a5e1aab7416,1,1,,,0.0,0.0,100.0,0.0,0.0
672cd8e8c5f6ea4880904e83,6,6,1.67,1.57,0.16666666666666666,0.0,100.0,16.67,0.0
672cdc72c5f6ea31d2904e9d,1,1,,,0.0,0.0,100.0,0.0,0.0
672ced37106bf1c5859f7f1a,1,1,0.17,0.17,1.0,0.0,100.0,100.0,0.0
672cefbed51e61efd3c88cd7,1,1,,,0.0,0.0,100.0,0.0,0.0
672cf615c5f6ea7804904f64,7,7,2.0086,2.27,0.14285714285714285,0.0,100.0,14.29,0.0
672d0891d51e616b5dc88def,1,1,0.62,0.62,0.0,0.0,100.0,0.0,0.0
672d1ea3106bf17e369f7fd0,4,4,0.6025,0.42,0.25,0.0,100.0,25.0,0.0
672d228ac5f6eae6b69050c8,7,7,0.3714,0.27,0.7142857142857143,0.0,100.0,71.43,0.0
672d22c9c5f6eac4219050cd,4,3,0.61,0.58,0.25,0.0,75.0,25.0,0.0
672d23cdd51e6147c4c88ef9,2,2,0.115,0.115,1.0,0.0,100.0,100.0,0.0
672d2aabd51e616da8c88f32,5,5,0.63,0.67,0.0,0.0,100.0,0.0,0.0
672d2dabc5f6ea6bf2905132,1,1,4.33,4.33,0.0,0.0,100.0,0.0,0.0
672d3718c5f6ea22339051b3,1,1,0.25,0.25,1.0,0.0,100.0,100.0,0.0
672d3835d51e616c69c88fb7,1,1,,,0.0,0.0,100.0,0.0,0.0
672d46c2106bf19abb9f805b,9,9,2.5122,2.88,0.0,0.0,100.0,0.0,0.0
672d584336d8d05ca54336d1,26,26,0.6943,0.95,0.07692307692307693,0.0,100.0,7.69,0.0
672d79f5d51e6184cfc890bd,5,5,1.424,1.87,0.4,0.0,100.0,40.0,0.0
672d7c2036d8d05ed6433702,2,2,0.355,0.355,0.5,0.0,100.0,50.0,0.0
672d976c351e5ade8eab7608,3,1,0.13,0.13,0.3333333333333333,0.0,33.33,33.33,0.0
672da5dcc5f6ea5b54905312,2,2,2.12,2.12,0.0,0.0,100.0,0.0,0.0
672db75636d8d0b5aa433748,1,1,0.12,0.12,1.0,0.0,100.0,100.0,0.0
672dd7de351e5a1972ab762c,3,3,0.2,0.15,0.6666666666666666,0.0,100.0,66.67,0.0
672ddf430d2b59073017a705,1,1,0.83,0.83,0.0,0.0,100.0,0.0,0.0
672dee2fd51e614dd8c89172,1,1,,,0.0,0.0,100.0,0.0,0.0
672df4e4c5f6ea672e905342,1,1,0.18,0.18,1.0,0.0,100.0,100.0,0.0
672e3ee6351e5a3a6eab773d,1,1,,,0.0,0.0,100.0,0.0,0.0
672e48640d2b593d6517a7d1,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
672e6030351e5a62d8ab7880,1,1,0.2,0.2,1.0,0.0,100.0,100.0,0.0
672e67d4d51e6123f9c8931a,6,6,0.3625,0.335,0.3333333333333333,0.0,100.0,33.33,0.0
672e71edd51e6116f7c8935a,1,0,,,0.0,0.0,0.0,0.0,0.0
672e872fd51e611cdac893ca,1,0,,,0.0,0.0,0.0,0.0,0.0
672e8a140d2b593c0317a90a,3,2,1.13,1.13,0.0,0.0,66.67,0.0,0.0
672e94127760a7db38301399,2,2,,,0.0,0.0,100.0,0.0,0.0
672ea4b2d51e615e90c89434,1,1,1.63,1.63,0.0,0.0,100.0,0.0,0.0
672ecccac5f6ea3e46905593,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
672ed09cd51e617c7ec89472,7,7,0.4086,0.27,0.7142857142857143,0.0,100.0,71.43,0.0
672f4e34c5f6ea1a879055e1,2,0,,,0.0,0.0,0.0,0.0,0.0
672f53b1d51e61633ac894aa,5,5,1.828,1.0,0.0,0.0,100.0,0.0,0.0
672fd667d51e612668c89587,1,1,,,0.0,0.0,100.0,0.0,0.0
672fda6a7760a79bb0301533,1,1,0.75,0.75,0.0,0.0,100.0,0.0,0.0
672fdb047760a72464301535,14,12,1.0163,0.595,0.14285714285714285,0.0,85.71,14.29,0.0
672fe220c5f6ea3523905697,9,9,1.9467,1.72,0.0,0.0,100.0,0.0,0.0
672feeb90d2b59f3d517aab4,4,4,0.31,0.33,0.25,0.0,100.0,25.0,0.0
67300ffb0d2b59252917aad0,1,1,,,0.0,0.0,100.0,0.0,0.0
673021310d2b59521e17aaed,5,2,0.135,0.135,0.4,0.0,40.0,40.0,0.0
6730408f7760a783ed3015b0,10,10,0.77,0.67,0.1,0.0,100.0,10.0,0.0
673055890d2b594dfa17ab2b,40,40,1.025,0.425,0.125,0.0,100.0,12.5,0.0
6730b2fc7760a716463015cf,1,1,0.82,0.82,0.0,0.0,100.0,0.0,0.0
6730b6e7351e5adcb3ab7ea4,2,2,1.14,1.14,0.0,0.0,100.0,0.0,0.0
6730ef2e7760a7182d3015fc,3,1,0.18,0.18,0.3333333333333333,0.0,33.33,33.33,0.0
6730ffdec5f6ea9a76905772,5,5,0.636,0.63,0.4,0.0,100.0,40.0,0.0
67310204351e5a44e1ab7f77,7,7,1.7957,2.0,0.0,0.0,100.0,0.0,0.0
673116b37760a75e3730163a,1,1,0.9,0.9,0.0,0.0,100.0,0.0,0.0
67312630351e5a5924ab7ffd,10,9,,,0.0,0.0,90.0,0.0,0.0
67312e89351e5a7197ab8018,1,0,,,0.0,0.0,0.0,0.0,0.0
67313bd0c5f6ea0cef9057cf,3,2,0.425,0.425,0.3333333333333333,0.0,66.67,33.33,0.0
67314869351e5a1437ab8078,1,1,0.35,0.35,0.0,0.0,100.0,0.0,0.0
6731b9d40d2b591df717aca6,4,4,0.4933,0.45,0.0,0.0,100.0,0.0,0.0
6731e28b7760a76bdc30171b,32,31,1.141,0.48,0.15625,0.0,96.88,15.62,0.0
67320ce8d51e612ed2c897b4,2,2,0.67,0.67,0.0,0.0,100.0,0.0,0.0
67321678351e5a6da4ab82a4,1,1,1.33,1.33,0.0,0.0,100.0,0.0,0.0
6732254d0d2b59c31c17ad24,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
673234977760a74ac23017ac,3,3,0.1,0.1,0.6666666666666666,0.0,100.0,66.67,0.0
673241250d2b59eff117adb3,6,6,0.5333,0.575,0.3333333333333333,0.0,100.0,33.33,0.0
673244d6351e5aee5cab8405,4,3,0.55,0.55,0.0,0.0,75.0,0.0,0.0
67324a05c5f6ea195e90599d,3,3,3.405,3.405,0.0,0.0,100.0,0.0,0.0
673265b2351e5a4d4aab851c,27,27,0.4873,0.425,0.4444444444444444,0.0,100.0,44.44,0.0
67326698351e5ae69fab8526,1,1,0.68,0.68,0.0,0.0,100.0,0.0,0.0
6732676d351e5a28d0ab8533,2,2,1.36,1.36,0.0,0.0,100.0,0.0,0.0
673295d40d2b59104717af11,1,1,0.42,0.42,0.0,0.0,100.0,0.0,0.0
67329819c5f6ea6ad7905ad0,4,2,,,0.0,0.0,50.0,0.0,0.0
6732a4387760a73e2d301985,1,1,1.03,1.03,0.0,0.0,100.0,0.0,0.0
6732a887c5f6ea544b905b06,15,3,2.43,2.43,0.0,0.0,20.0,0.0,0.0
6732abed351e5a988aab86da,1,1,0.55,0.55,0.0,0.0,100.0,0.0,0.0
6732dcdcd51e61f9abc89ad0,11,7,1.3886,1.07,0.18181818181818182,0.0,63.64,18.18,0.0
6732efa20d2b595ea317afc4,2,1,0.68,0.68,0.0,0.0,50.0,0.0,0.0
6732f9df7760a7b86a301a29,35,3,0.15,0.15,0.05714285714285714,0.0,8.57,5.71,0.0
67334f3f351e5a5801ab8843,2,2,2.05,2.05,0.0,0.0,100.0,0.0,0.0
67336925351e5a353bab88bb,5,2,,,0.0,0.0,40.0,0.0,0.0
67337bba351e5a5631ab8935,41,26,0.175,0.175,0.36585365853658536,0.0,63.41,36.59,0.0
67337bd11b0b5f45d82107ba,2,2,0.9,0.9,0.0,0.0,100.0,0.0,0.0
67337c94d51e61644fc89ba8,3,3,0.1767,0.15,1.0,0.0,100.0,100.0,0.0
6733893bd51e614669c89bea,1,1,2.2,2.2,0.0,0.0,100.0,0.0,0.0
6733926e351e5a183eab8a26,6,4,,,0.0,0.0,66.67,0.0,0.0
6733a125351e5a81baab8ae9,1,1,0.08,0.08,1.0,0.0,100.0,100.0,0.0
6733a58a1b0b5f6c53210885,1,1,0.1,0.1,1.0,0.0,100.0,100.0,0.0
6733eb9b7760a7e6b4301d6b,2,2,0.225,0.225,0.5,0.0,100.0,50.0,0.0
6733f93fd51e617ca4c89e69,1,1,2.55,2.55,0.0,0.0,100.0,0.0,0.0
673410cc7760a76e5d301e04,1,1,0.42,0.42,0.0,0.0,100.0,0.0,0.0
67341ca57760a70926301e24,9,8,0.9983,0.7,0.0,0.0,88.89,0.0,0.0
6734391ad51e6132e7c89f04,1,1,0.22,0.22,1.0,0.0,100.0,100.0,0.0
67343ada0d2b59352717b320,2,2,0.52,0.52,0.0,0.0,100.0,0.0,0.0
673454bb0d2b5908c817b32d,6,6,0.58,0.37,0.16666666666666666,0.0,100.0,16.67,0.0
67345d32d51e616215c89f22,128,124,0.8498,0.77,0.15625,0.0,96.88,15.62,0.0
6734620a0d2b598efb17b333,10,10,0.7512,0.45,0.3,0.0,100.0,30.0,0.0
67346af81b0b5f3b2a210aaf,4,4,0.375,0.375,0.25,0.0,100.0,25.0,0.0
673477c71b0b5ff881210abd,1,1,0.25,0.25,1.0,0.0,100.0,100.0,0.0
6734b996d51e616461c89f9f,1,0,,,0.0,0.0,0.0,0.0,0.0
6734d0339746a00c83bdd853,2,1,,,0.0,0.0,50.0,0.0,0.0
6734d8ed1b0b5f6b9b210b7f,1,1,0.13,0.13,1.0,0.0,100.0,100.0,0.0
6734e3c29746a07243bdd90d,2,2,0.82,0.82,0.5,0.0,100.0,50.0,0.0
6734e7459746a05feabdd933,2,2,3.84,3.84,0.0,0.0,100.0,0.0,0.0
6734eed57760a76ffc301f9e,2,2,0.18,0.18,0.5,0.0,100.0,50.0,0.0
6734fa447760a7cb08301fd0,1,1,1.93,1.93,0.0,0.0,100.0,0.0,0.0
6734fe5f7760a72798301fea,5,5,1.426,1.5,0.0,0.0,100.0,0.0,0.0
6735016a9746a04fe5bdda4b,36,35,1.29,0.415,0.05555555555555555,0.0,97.22,5.56,0.0
67351b5d7760a72af230207a,4,4,1.655,1.66,0.25,0.0,100.0,25.0,0.0
67351e669746a0daa5bddba1,4,4,0.7425,0.52,0.0,0.0,100.0,0.0,0.0
67352c9a7760a71c9b3020d9,11,10,1.191,1.25,0.09090909090909091,0.0,90.91,9.09,0.0
6735320f1b0b5f89a8210cc8,4,4,1.26,1.31,0.0,0.0,100.0,0.0,0.0
67354ecd9746a0262ebddd2a,5,3,0.5567,0.52,0.0,0.0,60.0,0.0,0.0
67356f52d51e611559c8a248,1,1,2.27,2.27,0.0,0.0,100.0,0.0,0.0
673579307760a7e73c3021b8,2,2,1.64,1.64,0.0,0.0,100.0,0.0,0.0
673584377760a705383021ca,9,9,,,0.0,0.0,100.0,0.0,0.0
6735dc4c1b0b5f246f210da3,5,4,,,0.0,0.0,80.0,0.0,0.0
6735e8780d2b59e10317b64b,3,2,1.64,1.64,0.0,0.0,66.67,0.0,0.0
6735eb339746a009edbdde3e,2,0,,,0.0,0.0,0.0,0.0,0.0
6735f0f79746a02eabbdde49,6,6,2.444,3.03,0.16666666666666666,0.0,100.0,16.67,0.0
6735fbbc7760a7291c30222d,1,1,0.3,0.3,0.0,0.0,100.0,0.0,0.0
6735fd1f1b0b5fa1d3210dc5,5,5,0.245,0.25,0.6,0.0,100.0,60.0,0.0
67360e997760a731b330225d,1,1,0.82,0.82,0.0,0.0,100.0,0.0,0.0
6736209d7760a7d8063022ae,1,1,,,0.0,0.0,100.0,0.0,0.0
67364c863e68817272c1cb5d,8,3,,,0.0,0.0,37.5,0.0,0.0
673654d13e68811305c1cb92,1,1,,,0.0,0.0,100.0,0.0,0.0
673668aeccc29042adafa0ef,6,1,,,0.0,0.0,16.67,0.0,0.0
673669233e68817296c1cc17,2,2,0.535,0.535,0.0,0.0,100.0,0.0,0.0
673673269f2f119095d44518,20,14,1.795,1.875,0.05,0.0,70.0,5.0,0.0
6736810fccc2903822afa1bb,5,5,0.975,0.95,0.0,0.0,100.0,0.0,0.0
6736a61d0a27b93613794024,2,2,1.13,1.13,0.0,0.0,100.0,0.0,0.0
6736b771aa090ecea9ed4041,8,6,0.3567,0.09,0.5,0.0,75.0,50.0,0.0
6736dbe9cd44262d7c3d265f,1,1,1.8,1.8,0.0,0.0,100.0,0.0,0.0
6736f1eda1bc720ceef60ddd,3,3,,,0.0,0.0,100.0,0.0,0.0
67371963fea8b76b190925a2,3,1,,,0.0,0.0,33.33,0.0,0.0
67373113fea8b770a90925c2,5,5,0.5,0.67,0.2,0.0,100.0,20.0,0.0
6737328ca1bc72f967f60e10,1,1,1.4,1.4,0.0,0.0,100.0,0.0,0.0
6737341ca1bc725a61f60e14,2,2,0.205,0.205,0.5,0.0,100.0,50.0,0.0
67373f85aa090ea24ded40ff,1,0,,,0.0,0.0,0.0,0.0,0.0
67374f1681d3aa49875a1bf7,3,3,0.5633,0.77,0.3333333333333333,0.0,100.0,33.33,0.0
6737500281d3aa74505a1bfb,2,2,,,0.0,0.0,100.0,0.0,0.0
6737515c81d3aa07685a1c0a,5,5,0.71,0.3,0.4,0.0,100.0,40.0,0.0
67375a4dcd442613413d270c,8,6,0.538,0.35,0.125,0.0,75.0,12.5,0.0
